stop_id,route_id,hour,day_of_week,tap_in_count_15m,scheduled_headway_minutes,vehicle_capacity,event_flag,rainfall_level,density_level,load_factor
TJ_DUKUH_ATAS,TJ_02,22,3,47,8,80,0,0,MEDIUM,0.588
KRL_CAWANG,MRT_NS,5,3,767,5,1200,0,2,MEDIUM,0.639
TJ_BLOK_M,MRT_NS,6,3,220,5,1200,0,2,LOW,0.183
TJ_DUKUH_ATAS,MKT_01,17,2,25,12,12,1,2,OVERLOADED,2.083
TJ_DUKUH_ATAS,KRL_CL,13,5,854,5,1200,1,3,MEDIUM,0.712
MRT_DUKUH_ATAS,TJ_02,18,6,113,8,80,0,0,OVERLOADED,1.413
KRL_TANAH_ABANG,MRT_NS,9,0,932,5,1200,0,2,HIGH,0.777
TJ_CAWANG,KRL_CL,17,4,1371,5,1200,0,3,OVERLOADED,1.143
KRL_TANAH_ABANG,MRT_NS,22,2,342,5,1200,1,0,LOW,0.285
MRT_DUKUH_ATAS,MKT_01,9,2,7,12,12,0,0,MEDIUM,0.583
TJ_DUKUH_ATAS,MRT_NS,11,6,287,5,1200,0,3,LOW,0.239
KRL_TANAH_ABANG,TJ_01,5,4,43,8,80,0,0,MEDIUM,0.537
KRL_TANAH_ABANG,TJ_02,6,3,49,8,80,0,2,MEDIUM,0.613
TJ_CAWANG,TJ_01,8,0,118,8,80,0,3,OVERLOADED,1.475
TJ_DUKUH_ATAS,MRT_NS,10,5,517,5,1200,0,2,LOW,0.431
KRL_TANAH_ABANG,TJ_01,21,2,35,8,80,1,3,LOW,0.438
MRT_DUKUH_ATAS,TJ_02,16,2,151,8,80,1,3,OVERLOADED,1.887
TJ_CAWANG,MRT_NS,19,3,2026,5,1200,0,1,OVERLOADED,1.688
KRL_TANAH_ABANG,KRL_CL,12,4,869,5,1200,0,0,MEDIUM,0.724
MRT_DUKUH_ATAS,TJ_01,7,0,92,8,80,1,1,OVERLOADED,1.15
KRL_CAWANG,KRL_CL,11,1,303,5,1200,0,1,LOW,0.253
KRL_CAWANG,KRL_CL,19,1,2150,5,1200,1,3,OVERLOADED,1.792
TJ_DUKUH_ATAS,TJ_01,16,5,151,8,80,1,3,OVERLOADED,1.887
TJ_BLOK_M,TJ_02,10,4,46,8,80,0,3,MEDIUM,0.575
TJ_BLOK_M,TJ_02,22,6,66,8,80,1,0,HIGH,0.825
KRL_TANAH_ABANG,MRT_NS,22,2,145,5,1200,0,1,LOW,0.121
TJ_DUKUH_ATAS,KRL_CL,9,5,2359,5,1200,0,1,OVERLOADED,1.966
TJ_CAWANG,TJ_02,22,1,67,8,80,0,0,HIGH,0.838
TJ_CAWANG,KRL_CL,12,6,484,5,1200,0,2,LOW,0.403
TJ_BLOK_M,MRT_NS,22,6,658,5,1200,0,0,MEDIUM,0.548
TJ_DUKUH_ATAS,MKT_01,20,2,7,12,12,0,0,MEDIUM,0.583
TJ_DUKUH_ATAS,KRL_CL,15,1,581,5,1200,0,0,MEDIUM,0.484
TJ_CAWANG,KRL_CL,7,4,1489,5,1200,0,2,OVERLOADED,1.241
KRL_TANAH_ABANG,TJ_02,17,4,81,8,80,0,0,OVERLOADED,1.012
KRL_CAWANG,TJ_01,14,4,51,8,80,0,3,MEDIUM,0.637
TJ_DUKUH_ATAS,TJ_02,5,3,41,8,80,0,0,MEDIUM,0.512
TJ_CAWANG,MRT_NS,21,0,1198,5,1200,0,0,HIGH,0.998
KRL_CAWANG,TJ_02,8,6,87,8,80,0,0,OVERLOADED,1.087
MRT_DUKUH_ATAS,TJ_02,7,6,100,8,80,0,2,OVERLOADED,1.25
TJ_BLOK_M,MKT_01,15,5,4,12,12,0,0,LOW,0.333
TJ_DUKUH_ATAS,MRT_NS,11,5,203,5,1200,0,3,LOW,0.169
TJ_BLOK_M,KRL_CL,20,3,886,5,1200,1,0,MEDIUM,0.738
KRL_TANAH_ABANG,MRT_NS,8,3,1358,5,1200,1,3,OVERLOADED,1.132
KRL_CAWANG,KRL_CL,12,3,479,5,1200,0,0,LOW,0.399
TJ_BLOK_M,TJ_01,19,2,91,8,80,0,2,OVERLOADED,1.137
MRT_DUKUH_ATAS,MKT_01,14,0,6,12,12,0,0,MEDIUM,0.5
TJ_DUKUH_ATAS,TJ_01,19,1,138,8,80,0,2,OVERLOADED,1.725
TJ_BLOK_M,MKT_01,7,3,10,12,12,0,2,HIGH,0.833
MRT_DUKUH_ATAS,TJ_01,10,2,43,8,80,1,0,MEDIUM,0.537
KRL_TANAH_ABANG,TJ_02,7,2,88,8,80,1,1,OVERLOADED,1.1
TJ_DUKUH_ATAS,KRL_CL,16,3,1958,5,1200,0,0,OVERLOADED,1.632
TJ_BLOK_M,MKT_01,14,6,10,12,12,1,1,HIGH,0.833
TJ_DUKUH_ATAS,TJ_02,5,2,24,8,80,0,0,LOW,0.3
MRT_DUKUH_ATAS,TJ_02,12,3,15,8,80,0,3,LOW,0.188
MRT_DUKUH_ATAS,TJ_02,12,3,52,8,80,1,1,MEDIUM,0.65
KRL_CAWANG,MRT_NS,17,5,1499,5,1200,0,2,OVERLOADED,1.249
TJ_BLOK_M,MKT_01,7,2,9,12,12,0,1,HIGH,0.75
KRL_TANAH_ABANG,TJ_01,8,3,97,8,80,0,0,OVERLOADED,1.212
MRT_DUKUH_ATAS,KRL_CL,18,4,1903,5,1200,0,0,OVERLOADED,1.586
TJ_CAWANG,MKT_01,16,4,20,12,12,0,0,OVERLOADED,1.667
TJ_BLOK_M,TJ_02,11,2,40,8,80,0,0,MEDIUM,0.5
TJ_DUKUH_ATAS,TJ_02,5,0,17,8,80,0,0,LOW,0.212
KRL_TANAH_ABANG,MKT_01,5,2,4,12,12,0,0,LOW,0.333
KRL_TANAH_ABANG,KRL_CL,14,2,465,5,1200,0,1,LOW,0.388
TJ_BLOK_M,MRT_NS,19,1,1825,5,1200,1,2,OVERLOADED,1.521
KRL_CAWANG,MKT_01,18,2,11,12,12,1,3,HIGH,0.917
TJ_CAWANG,KRL_CL,10,1,278,5,1200,0,2,LOW,0.232
KRL_TANAH_ABANG,MRT_NS,13,4,1156,5,1200,1,3,HIGH,0.963
MRT_DUKUH_ATAS,MKT_01,19,0,21,12,12,0,3,OVERLOADED,1.75
TJ_DUKUH_ATAS,MRT_NS,11,6,1059,5,1200,0,0,HIGH,0.882
TJ_BLOK_M,TJ_01,15,4,49,8,80,0,3,MEDIUM,0.613
TJ_CAWANG,TJ_02,10,0,27,8,80,0,0,LOW,0.338
MRT_DUKUH_ATAS,MRT_NS,9,1,714,5,1200,1,0,MEDIUM,0.595
KRL_CAWANG,MKT_01,21,5,5,12,12,0,0,LOW,0.417
TJ_DUKUH_ATAS,TJ_01,18,3,120,8,80,0,0,OVERLOADED,1.5
KRL_TANAH_ABANG,TJ_02,8,1,55,8,80,0,2,MEDIUM,0.688
TJ_CAWANG,MKT_01,7,4,16,12,12,0,2,OVERLOADED,1.333
KRL_TANAH_ABANG,KRL_CL,17,2,1478,5,1200,1,0,OVERLOADED,1.232
TJ_BLOK_M,KRL_CL,20,1,312,5,1200,0,0,LOW,0.26
TJ_CAWANG,TJ_01,5,0,67,8,80,0,0,HIGH,0.838
TJ_BLOK_M,MRT_NS,8,6,2241,5,1200,0,0,OVERLOADED,1.867
TJ_BLOK_M,TJ_01,6,3,20,8,80,1,3,LOW,0.25
TJ_DUKUH_ATAS,KRL_CL,6,5,916,5,1200,0,2,HIGH,0.763
TJ_CAWANG,KRL_CL,8,4,1866,5,1200,0,2,OVERLOADED,1.555
TJ_DUKUH_ATAS,MRT_NS,21,1,953,5,1200,1,0,HIGH,0.794
TJ_CAWANG,TJ_02,17,6,152,8,80,0,1,OVERLOADED,1.9
TJ_BLOK_M,TJ_02,12,0,68,8,80,1,1,HIGH,0.85
TJ_BLOK_M,MRT_NS,11,2,556,5,1200,0,0,MEDIUM,0.463
KRL_CAWANG,MKT_01,20,3,6,12,12,0,0,MEDIUM,0.5
MRT_DUKUH_ATAS,MRT_NS,22,5,281,5,1200,1,3,LOW,0.234
MRT_DUKUH_ATAS,TJ_02,8,6,147,8,80,0,2,OVERLOADED,1.837
KRL_TANAH_ABANG,TJ_01,12,5,27,8,80,0,0,LOW,0.338
TJ_DUKUH_ATAS,KRL_CL,13,6,541,5,1200,0,3,MEDIUM,0.451
TJ_BLOK_M,KRL_CL,20,1,357,5,1200,0,0,LOW,0.297
TJ_CAWANG,TJ_02,14,2,41,8,80,0,0,MEDIUM,0.512
TJ_BLOK_M,TJ_01,13,6,44,8,80,0,2,MEDIUM,0.55
MRT_DUKUH_ATAS,KRL_CL,13,3,484,5,1200,0,1,LOW,0.403
KRL_CAWANG,TJ_02,10,1,17,8,80,0,1,LOW,0.212
TJ_DUKUH_ATAS,TJ_01,8,4,82,8,80,0,0,OVERLOADED,1.025
KRL_CAWANG,KRL_CL,9,4,2196,5,1200,1,2,OVERLOADED,1.83
TJ_DUKUH_ATAS,TJ_02,16,1,140,8,80,1,0,OVERLOADED,1.75
TJ_CAWANG,MRT_NS,15,5,137,5,1200,0,2,LOW,0.114
MRT_DUKUH_ATAS,MRT_NS,19,6,1805,5,1200,0,2,OVERLOADED,1.504
KRL_TANAH_ABANG,MRT_NS,14,6,440,5,1200,0,2,LOW,0.367
TJ_DUKUH_ATAS,MRT_NS,12,1,891,5,1200,0,0,MEDIUM,0.743
TJ_BLOK_M,TJ_01,12,6,58,8,80,0,0,MEDIUM,0.725
MRT_DUKUH_ATAS,MKT_01,7,0,12,12,12,0,0,OVERLOADED,1.0
MRT_DUKUH_ATAS,KRL_CL,19,6,1431,5,1200,0,2,OVERLOADED,1.192
TJ_DUKUH_ATAS,MKT_01,17,4,18,12,12,0,1,OVERLOADED,1.5
TJ_DUKUH_ATAS,KRL_CL,6,4,820,5,1200,0,3,MEDIUM,0.683
TJ_BLOK_M,TJ_01,17,2,126,8,80,0,0,OVERLOADED,1.575
TJ_CAWANG,MKT_01,17,0,18,12,12,1,0,OVERLOADED,1.5
MRT_DUKUH_ATAS,TJ_01,7,0,132,8,80,0,0,OVERLOADED,1.65
MRT_DUKUH_ATAS,KRL_CL,13,4,581,5,1200,0,3,MEDIUM,0.484
MRT_DUKUH_ATAS,KRL_CL,22,4,160,5,1200,0,3,LOW,0.133
TJ_DUKUH_ATAS,KRL_CL,7,5,921,5,1200,0,3,HIGH,0.767
TJ_BLOK_M,MKT_01,15,2,13,12,12,0,1,OVERLOADED,1.083
MRT_DUKUH_ATAS,TJ_02,9,0,134,8,80,0,0,OVERLOADED,1.675
KRL_CAWANG,MKT_01,13,4,7,12,12,0,1,MEDIUM,0.583
KRL_CAWANG,MKT_01,20,5,8,12,12,0,3,MEDIUM,0.667
KRL_CAWANG,MRT_NS,15,2,1001,5,1200,0,1,HIGH,0.834
TJ_CAWANG,TJ_01,10,4,60,8,80,1,1,HIGH,0.75
TJ_CAWANG,TJ_02,14,1,42,8,80,0,0,MEDIUM,0.525
MRT_DUKUH_ATAS,MRT_NS,15,6,271,5,1200,0,3,LOW,0.226
TJ_DUKUH_ATAS,TJ_02,16,0,83,8,80,0,2,OVERLOADED,1.038
KRL_CAWANG,TJ_02,20,3,63,8,80,1,2,HIGH,0.787
TJ_DUKUH_ATAS,MKT_01,18,4,14,12,12,0,0,OVERLOADED,1.167
TJ_BLOK_M,KRL_CL,18,3,2127,5,1200,1,3,OVERLOADED,1.772
TJ_CAWANG,TJ_01,13,3,39,8,80,0,3,MEDIUM,0.487
TJ_CAWANG,TJ_02,18,0,66,8,80,0,3,HIGH,0.825
MRT_DUKUH_ATAS,TJ_02,15,6,53,8,80,1,0,MEDIUM,0.662
TJ_CAWANG,KRL_CL,13,2,1096,5,1200,0,0,HIGH,0.913
KRL_TANAH_ABANG,TJ_02,15,2,29,8,80,0,3,LOW,0.362
KRL_CAWANG,MRT_NS,6,0,1050,5,1200,1,3,HIGH,0.875
TJ_CAWANG,TJ_02,5,6,37,8,80,0,3,MEDIUM,0.463
KRL_TANAH_ABANG,MKT_01,18,6,15,12,12,1,0,OVERLOADED,1.25
TJ_BLOK_M,TJ_01,22,4,49,8,80,1,0,MEDIUM,0.613
TJ_BLOK_M,MKT_01,10,6,4,12,12,0,0,LOW,0.333
TJ_DUKUH_ATAS,KRL_CL,14,1,1097,5,1200,0,2,HIGH,0.914
TJ_CAWANG,MRT_NS,7,1,978,5,1200,0,0,HIGH,0.815
KRL_TANAH_ABANG,KRL_CL,9,1,979,5,1200,0,3,HIGH,0.816
TJ_BLOK_M,MKT_01,5,4,1,12,12,0,1,LOW,0.083
TJ_DUKUH_ATAS,MKT_01,8,2,19,12,12,0,3,OVERLOADED,1.583
KRL_TANAH_ABANG,KRL_CL,14,2,537,5,1200,0,0,LOW,0.448
TJ_BLOK_M,MRT_NS,11,1,580,5,1200,0,2,MEDIUM,0.483
KRL_CAWANG,KRL_CL,12,1,129,5,1200,0,0,LOW,0.107
TJ_DUKUH_ATAS,TJ_01,13,1,43,8,80,0,0,MEDIUM,0.537
TJ_CAWANG,MKT_01,21,4,4,12,12,1,3,LOW,0.333
TJ_BLOK_M,MRT_NS,10,3,754,5,1200,0,0,MEDIUM,0.628
TJ_CAWANG,KRL_CL,20,6,782,5,1200,0,3,MEDIUM,0.652
TJ_DUKUH_ATAS,MRT_NS,14,0,750,5,1200,0,2,MEDIUM,0.625
TJ_BLOK_M,KRL_CL,18,1,1879,5,1200,0,1,OVERLOADED,1.566
KRL_CAWANG,TJ_01,6,0,67,8,80,0,2,HIGH,0.838
TJ_CAWANG,KRL_CL,22,3,422,5,1200,0,2,LOW,0.352
KRL_CAWANG,MRT_NS,16,0,2528,5,1200,1,0,OVERLOADED,2.107
TJ_DUKUH_ATAS,MRT_NS,6,2,811,5,1200,1,2,MEDIUM,0.676
KRL_TANAH_ABANG,MRT_NS,16,0,2349,5,1200,1,0,OVERLOADED,1.958
KRL_CAWANG,MKT_01,6,5,7,12,12,0,2,MEDIUM,0.583
KRL_TANAH_ABANG,KRL_CL,10,5,815,5,1200,1,1,MEDIUM,0.679
MRT_DUKUH_ATAS,TJ_01,22,1,32,8,80,0,1,LOW,0.4
MRT_DUKUH_ATAS,KRL_CL,13,3,809,5,1200,0,1,MEDIUM,0.674
KRL_TANAH_ABANG,KRL_CL,21,2,436,5,1200,0,2,LOW,0.363
TJ_DUKUH_ATAS,KRL_CL,11,0,429,5,1200,0,3,LOW,0.357
TJ_DUKUH_ATAS,TJ_01,20,2,18,8,80,0,1,LOW,0.225
KRL_TANAH_ABANG,TJ_01,9,5,93,8,80,1,3,OVERLOADED,1.163
TJ_BLOK_M,MRT_NS,17,3,1409,5,1200,0,3,OVERLOADED,1.174
TJ_CAWANG,TJ_01,12,1,38,8,80,0,3,MEDIUM,0.475
TJ_BLOK_M,MRT_NS,11,4,128,5,1200,0,2,LOW,0.107
TJ_CAWANG,TJ_01,14,3,9,8,80,0,2,LOW,0.113
TJ_BLOK_M,TJ_02,21,1,32,8,80,0,0,LOW,0.4
KRL_CAWANG,TJ_01,22,6,19,8,80,0,0,LOW,0.237
TJ_CAWANG,TJ_02,16,5,38,8,80,0,0,MEDIUM,0.475
KRL_CAWANG,TJ_01,6,3,55,8,80,1,0,MEDIUM,0.688
TJ_DUKUH_ATAS,KRL_CL,11,0,676,5,1200,1,3,MEDIUM,0.563
TJ_CAWANG,MRT_NS,13,2,934,5,1200,1,2,HIGH,0.778
MRT_DUKUH_ATAS,MRT_NS,8,0,1320,5,1200,1,3,OVERLOADED,1.1
TJ_CAWANG,TJ_02,5,5,17,8,80,0,3,LOW,0.212
MRT_DUKUH_ATAS,TJ_02,6,0,32,8,80,0,2,LOW,0.4
TJ_BLOK_M,MKT_01,9,4,15,12,12,0,2,OVERLOADED,1.25
TJ_DUKUH_ATAS,MRT_NS,13,1,516,5,1200,0,2,LOW,0.43
TJ_CAWANG,MKT_01,7,3,11,12,12,0,2,HIGH,0.917
KRL_CAWANG,KRL_CL,14,3,240,5,1200,0,2,LOW,0.2
KRL_CAWANG,MRT_NS,6,0,730,5,1200,0,0,MEDIUM,0.608
TJ_BLOK_M,TJ_02,22,5,15,8,80,0,0,LOW,0.188
TJ_BLOK_M,MRT_NS,19,0,1364,5,1200,0,1,OVERLOADED,1.137
KRL_CAWANG,TJ_01,18,3,105,8,80,0,3,OVERLOADED,1.312
TJ_DUKUH_ATAS,TJ_02,16,3,93,8,80,1,3,OVERLOADED,1.163
MRT_DUKUH_ATAS,TJ_02,13,5,71,8,80,0,3,HIGH,0.887
TJ_BLOK_M,MRT_NS,14,3,721,5,1200,1,0,MEDIUM,0.601
MRT_DUKUH_ATAS,TJ_02,6,4,49,8,80,0,0,MEDIUM,0.613
MRT_DUKUH_ATAS,MRT_NS,19,5,2085,5,1200,0,1,OVERLOADED,1.738
MRT_DUKUH_ATAS,MRT_NS,6,0,803,5,1200,0,0,MEDIUM,0.669
TJ_DUKUH_ATAS,MRT_NS,19,0,1081,5,1200,0,2,HIGH,0.901
KRL_CAWANG,MKT_01,13,1,8,12,12,0,1,MEDIUM,0.667
MRT_DUKUH_ATAS,TJ_02,6,2,73,8,80,0,3,HIGH,0.912
KRL_CAWANG,TJ_01,10,2,54,8,80,0,2,MEDIUM,0.675
TJ_DUKUH_ATAS,TJ_02,9,1,86,8,80,1,2,OVERLOADED,1.075
TJ_DUKUH_ATAS,MRT_NS,17,5,972,5,1200,0,0,HIGH,0.81
KRL_TANAH_ABANG,MKT_01,10,2,5,12,12,0,2,LOW,0.417
TJ_CAWANG,TJ_01,13,3,49,8,80,1,3,MEDIUM,0.613
KRL_TANAH_ABANG,KRL_CL,21,0,694,5,1200,1,3,MEDIUM,0.578
TJ_DUKUH_ATAS,MRT_NS,16,2,1091,5,1200,0,2,HIGH,0.909
KRL_TANAH_ABANG,TJ_01,17,6,71,8,80,0,3,HIGH,0.887
KRL_TANAH_ABANG,TJ_02,14,5,34,8,80,0,0,LOW,0.425
TJ_BLOK_M,MRT_NS,14,4,452,5,1200,0,0,LOW,0.377
TJ_CAWANG,MRT_NS,21,4,623,5,1200,0,0,MEDIUM,0.519
KRL_TANAH_ABANG,MRT_NS,16,3,919,5,1200,0,1,HIGH,0.766
TJ_BLOK_M,TJ_02,17,5,115,8,80,1,3,OVERLOADED,1.438
KRL_TANAH_ABANG,KRL_CL,19,2,806,5,1200,0,0,MEDIUM,0.672
MRT_DUKUH_ATAS,KRL_CL,13,1,506,5,1200,0,2,LOW,0.422
KRL_CAWANG,KRL_CL,16,3,1672,5,1200,0,3,OVERLOADED,1.393
TJ_DUKUH_ATAS,MKT_01,22,0,6,12,12,1,0,MEDIUM,0.5
TJ_CAWANG,MRT_NS,12,1,741,5,1200,0,0,MEDIUM,0.618
MRT_DUKUH_ATAS,KRL_CL,10,4,772,5,1200,0,0,MEDIUM,0.643
MRT_DUKUH_ATAS,MKT_01,10,5,4,12,12,0,1,LOW,0.333
TJ_CAWANG,MKT_01,14,2,4,12,12,0,2,LOW,0.333
KRL_TANAH_ABANG,TJ_01,8,4,129,8,80,1,1,OVERLOADED,1.613
TJ_BLOK_M,TJ_02,11,0,27,8,80,0,2,LOW,0.338
MRT_DUKUH_ATAS,TJ_02,9,3,141,8,80,1,0,OVERLOADED,1.762
TJ_BLOK_M,TJ_02,19,5,70,8,80,0,3,HIGH,0.875
TJ_BLOK_M,TJ_01,21,3,73,8,80,0,1,HIGH,0.912
MRT_DUKUH_ATAS,KRL_CL,18,2,1311,5,1200,0,0,OVERLOADED,1.093
TJ_CAWANG,TJ_01,13,6,51,8,80,0,2,MEDIUM,0.637
MRT_DUKUH_ATAS,MKT_01,6,6,6,12,12,0,0,MEDIUM,0.5
MRT_DUKUH_ATAS,TJ_01,7,1,155,8,80,1,0,OVERLOADED,1.938
TJ_CAWANG,TJ_02,7,2,80,8,80,0,2,OVERLOADED,1.0
KRL_CAWANG,MRT_NS,12,3,1124,5,1200,1,1,HIGH,0.937
TJ_CAWANG,MKT_01,13,6,8,12,12,0,1,MEDIUM,0.667
TJ_BLOK_M,TJ_01,8,6,121,8,80,0,0,OVERLOADED,1.512
TJ_BLOK_M,MKT_01,10,6,8,12,12,0,2,MEDIUM,0.667
KRL_TANAH_ABANG,MKT_01,20,6,12,12,12,1,2,OVERLOADED,1.0
KRL_CAWANG,MRT_NS,6,0,956,5,1200,0,0,HIGH,0.797
TJ_CAWANG,TJ_01,22,4,36,8,80,0,1,MEDIUM,0.45
MRT_DUKUH_ATAS,TJ_02,14,5,52,8,80,0,0,MEDIUM,0.65
KRL_TANAH_ABANG,MKT_01,6,0,5,12,12,1,2,LOW,0.417
KRL_CAWANG,MRT_NS,20,6,498,5,1200,0,0,LOW,0.415
MRT_DUKUH_ATAS,MRT_NS,12,0,429,5,1200,1,0,LOW,0.357
TJ_BLOK_M,TJ_02,10,0,22,8,80,0,3,LOW,0.275
KRL_CAWANG,MKT_01,20,6,3,12,12,0,0,LOW,0.25
KRL_CAWANG,KRL_CL,6,3,109,5,1200,1,0,LOW,0.091
TJ_CAWANG,MRT_NS,18,1,1468,5,1200,0,2,OVERLOADED,1.223
TJ_BLOK_M,TJ_01,14,5,31,8,80,0,0,LOW,0.388
MRT_DUKUH_ATAS,KRL_CL,8,4,697,5,1200,0,2,MEDIUM,0.581
MRT_DUKUH_ATAS,TJ_02,7,1,82,8,80,0,2,OVERLOADED,1.025
TJ_BLOK_M,TJ_01,20,3,68,8,80,0,0,HIGH,0.85
TJ_CAWANG,MKT_01,18,0,20,12,12,0,0,OVERLOADED,1.667
TJ_DUKUH_ATAS,MKT_01,9,3,18,12,12,0,0,OVERLOADED,1.5
MRT_DUKUH_ATAS,TJ_02,14,5,63,8,80,0,3,HIGH,0.787
KRL_TANAH_ABANG,TJ_02,20,4,50,8,80,1,3,MEDIUM,0.625
KRL_TANAH_ABANG,MKT_01,12,2,7,12,12,1,0,MEDIUM,0.583
KRL_TANAH_ABANG,KRL_CL,7,0,994,5,1200,1,0,HIGH,0.828
TJ_CAWANG,TJ_01,19,0,92,8,80,1,0,OVERLOADED,1.15
KRL_TANAH_ABANG,KRL_CL,17,4,1944,5,1200,1,3,OVERLOADED,1.62
KRL_CAWANG,TJ_01,14,4,30,8,80,1,3,LOW,0.375
KRL_TANAH_ABANG,MKT_01,21,4,3,12,12,0,2,LOW,0.25
TJ_DUKUH_ATAS,MRT_NS,13,3,414,5,1200,0,1,LOW,0.345
MRT_DUKUH_ATAS,MRT_NS,5,6,989,5,1200,0,1,HIGH,0.824
TJ_BLOK_M,MKT_01,9,0,21,12,12,1,3,OVERLOADED,1.75
KRL_TANAH_ABANG,KRL_CL,15,3,167,5,1200,0,2,LOW,0.139
TJ_BLOK_M,TJ_01,18,5,71,8,80,0,3,HIGH,0.887
KRL_TANAH_ABANG,MRT_NS,17,1,1178,5,1200,1,3,HIGH,0.982
TJ_DUKUH_ATAS,KRL_CL,7,3,947,5,1200,0,3,HIGH,0.789
MRT_DUKUH_ATAS,TJ_02,22,6,66,8,80,0,3,HIGH,0.825
KRL_TANAH_ABANG,MKT_01,15,5,5,12,12,1,0,LOW,0.417
KRL_TANAH_ABANG,MKT_01,8,4,16,12,12,0,0,OVERLOADED,1.333
TJ_CAWANG,TJ_02,10,3,48,8,80,0,3,MEDIUM,0.6
MRT_DUKUH_ATAS,MRT_NS,20,1,1071,5,1200,0,0,HIGH,0.892
KRL_TANAH_ABANG,KRL_CL,10,4,602,5,1200,1,1,MEDIUM,0.502
TJ_CAWANG,TJ_01,12,6,35,8,80,0,0,LOW,0.438
TJ_DUKUH_ATAS,MKT_01,20,6,6,12,12,0,2,MEDIUM,0.5
KRL_CAWANG,TJ_01,18,4,153,8,80,1,0,OVERLOADED,1.913
TJ_CAWANG,KRL_CL,10,2,1018,5,1200,0,0,HIGH,0.848
TJ_DUKUH_ATAS,TJ_02,9,3,108,8,80,0,2,OVERLOADED,1.35
KRL_TANAH_ABANG,KRL_CL,10,2,901,5,1200,0,0,HIGH,0.751
KRL_TANAH_ABANG,MRT_NS,20,0,744,5,1200,0,2,MEDIUM,0.62
MRT_DUKUH_ATAS,KRL_CL,21,5,919,5,1200,1,2,HIGH,0.766
TJ_DUKUH_ATAS,KRL_CL,11,5,615,5,1200,0,2,MEDIUM,0.512
TJ_BLOK_M,TJ_02,21,1,78,8,80,1,0,HIGH,0.975
TJ_DUKUH_ATAS,KRL_CL,18,1,1780,5,1200,0,3,OVERLOADED,1.483
TJ_BLOK_M,TJ_01,9,6,123,8,80,0,0,OVERLOADED,1.538
TJ_DUKUH_ATAS,TJ_02,15,4,48,8,80,0,0,MEDIUM,0.6
TJ_BLOK_M,TJ_01,21,1,33,8,80,1,0,LOW,0.412
MRT_DUKUH_ATAS,MKT_01,8,0,16,12,12,0,0,OVERLOADED,1.333
TJ_BLOK_M,MRT_NS,8,1,2386,5,1200,1,2,OVERLOADED,1.988
TJ_CAWANG,KRL_CL,20,6,816,5,1200,1,0,MEDIUM,0.68
TJ_CAWANG,MRT_NS,16,5,1679,5,1200,1,0,OVERLOADED,1.399
KRL_CAWANG,TJ_01,11,6,26,8,80,1,1,LOW,0.325
TJ_DUKUH_ATAS,MRT_NS,9,6,1043,5,1200,0,1,HIGH,0.869
MRT_DUKUH_ATAS,KRL_CL,20,1,830,5,1200,0,0,MEDIUM,0.692
KRL_TANAH_ABANG,TJ_02,19,1,119,8,80,0,1,OVERLOADED,1.488
TJ_BLOK_M,KRL_CL,21,5,388,5,1200,0,0,LOW,0.323
MRT_DUKUH_ATAS,MKT_01,17,0,15,12,12,0,1,OVERLOADED,1.25
MRT_DUKUH_ATAS,TJ_02,12,3,53,8,80,0,2,MEDIUM,0.662
TJ_BLOK_M,TJ_01,7,0,127,8,80,0,0,OVERLOADED,1.587
MRT_DUKUH_ATAS,MRT_NS,19,0,1891,5,1200,0,3,OVERLOADED,1.576
MRT_DUKUH_ATAS,KRL_CL,10,6,663,5,1200,1,1,MEDIUM,0.552
TJ_CAWANG,TJ_02,10,3,46,8,80,0,3,MEDIUM,0.575
TJ_CAWANG,KRL_CL,7,4,2130,5,1200,0,0,OVERLOADED,1.775
KRL_TANAH_ABANG,TJ_01,9,6,77,8,80,0,0,HIGH,0.963
KRL_TANAH_ABANG,MKT_01,10,2,6,12,12,1,0,MEDIUM,0.5
TJ_BLOK_M,MKT_01,14,4,6,12,12,0,0,MEDIUM,0.5
TJ_CAWANG,MRT_NS,19,0,1457,5,1200,0,0,OVERLOADED,1.214
TJ_BLOK_M,MRT_NS,6,3,635,5,1200,1,1,MEDIUM,0.529
TJ_DUKUH_ATAS,MKT_01,17,3,20,12,12,0,2,OVERLOADED,1.667
KRL_CAWANG,TJ_01,17,5,188,8,80,1,0,OVERLOADED,2.35
KRL_TANAH_ABANG,KRL_CL,16,6,1975,5,1200,0,2,OVERLOADED,1.646
MRT_DUKUH_ATAS,TJ_01,14,1,60,8,80,0,1,HIGH,0.75
MRT_DUKUH_ATAS,TJ_01,16,0,101,8,80,0,1,OVERLOADED,1.262
KRL_CAWANG,MRT_NS,10,1,623,5,1200,0,1,MEDIUM,0.519
KRL_CAWANG,MRT_NS,18,6,1624,5,1200,0,3,OVERLOADED,1.353
KRL_TANAH_ABANG,TJ_01,5,3,53,8,80,0,3,MEDIUM,0.662
TJ_BLOK_M,TJ_01,12,2,49,8,80,0,0,MEDIUM,0.613
TJ_DUKUH_ATAS,MKT_01,7,0,14,12,12,0,0,OVERLOADED,1.167
MRT_DUKUH_ATAS,TJ_01,22,6,16,8,80,0,0,LOW,0.2
TJ_DUKUH_ATAS,KRL_CL,16,6,863,5,1200,0,3,MEDIUM,0.719
TJ_CAWANG,TJ_02,22,5,40,8,80,0,3,MEDIUM,0.5
TJ_BLOK_M,MRT_NS,9,6,1067,5,1200,0,1,HIGH,0.889
